,urlid,alchemy_category,commonlinkratio_1,commonlinkratio_2,commonlinkratio_3,commonlinkratio_4,compression_ratio,embed_ratio,framebased,frameTagRatio,hasDomainLink,html_ratio,image_ratio,linkwordscore,non_markup_alphanum_characters,numberOfLinks,numwords_in_url,parametrizedLinkRatio,spelling_errors_ratio,title_len,body_len,sent_title
3169,9869,1,0.469565217,0.165217391,0.034782609,0.017391304,0.433387073,0.0,0,0.079288026,0,0.239856484,0.014592934,13,7010,115,10,0.026086957,0.11496063,56,6823,0
3170,8790,1,0.205479452,0.054794521,0.04109589,0.0,0.527595884,0.0,0,0.047029703,0,0.202919204,0.077625571,10,5136,73,3,0.054794521,0.11682243,91,1069,2
3171,265,2,0.617647059,0.205882353,0.117647059,0.058823529,21.0,-1.0,0,0.109090909,0,0.288489844,-1.0,57,239,34,5,0.147058824,0.2,49,1,0
3172,8092,1,0.215,0.04,0.0,0.0,0.440490254,0.0,0,0.11190234,0,0.219487579,0.028193833,10,6993,200,10,0.145,0.09921671,171,6770,0
3173,7701,0,0.460869565,0.147826087,0.12173913,0.104347826,0.498649379,0.0,0,0.054279749,0,0.237021108,0.110778443,22,2524,115,7,0.139130435,0.077399381,41,1850,1
3174,8023,3,0.71563981,0.374407583,0.161137441,0.118483412,0.427291347,0.0,0,0.02978236,0,0.209951042,0.056716418,29,6766,211,7,0.028436019,0.0984375,67,3906,1
3175,4626,1,0.77184466,0.509708738,0.155339806,0.033980583,0.472770091,0.0,0,0.027681661,0,0.218156019,0.032577904,30,8999,412,3,0.337378641,0.08320951,27,3397,1
3176,7941,5,0.38961039,0.266233766,0.181818182,0.136363636,0.32003988,0.0,0,0.060096154,0,0.175094358,0.34502924,74,836,154,7,0.019480519,0.042328042,97,1003,1
3177,4970,0,0.747945205,0.287671233,0.139726027,0.052054795,0.463263359,0.0,0,0.024828767,0,0.224006423,0.06019656,43,5259,365,3,0.802739726,0.131713555,173,4192,1
3178,1597,1,0.368932039,0.097087379,0.009708738,0.0,0.603151862,0.0,0,0.028099174,0,0.246501712,0.19047619,35,1409,103,5,0.077669903,0.115044248,30,698,1
3179,6861,3,0.474137931,0.112068966,0.017241379,0.0,0.405752121,0.0,0,0.116760829,0,0.279565419,0.015116279,27,4138,116,8,0.24137931,0.1257414,154,4833,0
3180,361,0,0.808333333,0.333333333,0.133333333,0.016666667,21.0,-1.0,0,0.046568627,0,0.269027419,-1.0,27,3451,120,11,0.008333333,0.25,1,1,1
3181,8249,0,0.548117155,0.205020921,0.046025105,0.0,0.367681499,0.0,0,0.052948255,0,0.225038052,0.010362694,52,2387,239,5,0.054393305,0.084507042,85,1281,1
3182,9626,0,0.422222222,0.155555556,0.044444444,0.0,0.567862715,0.0,0,0.052631579,0,0.242555119,0.209677419,11,2396,45,9,0.022222222,0.046357616,183,641,0
3183,9900,1,0.598591549,0.286384977,0.098591549,0.056338028,0.85,0.0,0,0.040769231,0,0.213910935,4.6,75,1402,426,5,0.20657277,0.066666667,100,120,1
3184,3162,2,0.562962963,0.251851852,0.088888889,0.051851852,0.468395462,0.0,0,0.028985507,0,0.196366448,0.065656566,43,2061,135,5,0.214814815,0.071428571,31,1234,1
3185,10191,3,0.820512821,0.58974359,0.179487179,0.064102564,0.669767442,0.0,0,0.06374502,0,0.272619482,0.092307692,63,504,78,4,0.012820513,0.138888889,43,430,1
3186,10407,1,0.095238095,0.0,0.0,0.0,0.56043956,0.0,0,0.117241379,0,0.323605963,0.10989011,30,146,21,3,0.0,0.12371134,63,546,1
3187,5581,0,0.333333333,0.0,0.0,0.0,1.0,0.0,0,0.178947368,0,0.356732257,0.142857143,64,86,6,2,0.0,0.103448276,82,91,1
3188,5169,0,0.198019802,0.04950495,0.0,0.0,0.478472222,0.0,0,0.027692308,0,0.230785538,0.081967213,9,6458,101,4,0.099009901,0.12890625,60,4314,1
3189,3586,0,0.50591716,0.428994083,0.023668639,0.0,0.429735234,0.0,0,0.030208333,0,0.138483151,0.891719745,75,631,338,4,0.00591716,0.031746032,209,982,1
3190,3700,3,0.639846743,0.337164751,0.114942529,0.049808429,0.408444133,0.0,0,0.03255814,0,0.220184591,0.037406484,13,17328,261,5,0.176245211,0.062579821,69,4283,0
3191,5631,0,0.539130435,0.304347826,0.086956522,0.008695652,0.506532663,0.0,0,0.090261283,0,0.258909001,0.10625,42,1349,115,6,0.130434783,0.070588235,46,995,0
3192,10305,0,0.645061728,0.305555556,0.040123457,0.018518519,0.435261063,0.0,0,0.013636364,0,0.213179732,0.082530949,4,41927,324,5,0.092592593,0.09833795,101,4271,1
3193,8169,6,0.230769231,0.0,0.0,0.0,0.7265625,0.027027027,0,0.075085324,0,0.24555864,0.081081081,9,631,13,6,0.153846154,0.196969697,125,255,1
3194,9831,1,0.29020979,0.18006993,0.127622378,0.11013986,0.587017874,0.0,0,0.049425861,0,0.179264345,1.298780488,31,4981,572,13,0.456293706,0.119815668,32,1035,1
3195,2616,2,0.292490119,0.14229249,0.071146245,0.051383399,0.419041451,0.001203369,0,0.040278854,0,0.260641677,0.016847172,12,15852,253,17,0.130434783,0.094594595,225,4632,1
3196,2917,2,0.75862069,0.42816092,0.25862069,0.083333333,0.585594013,0.025510204,0,0.02084507,0,0.230256933,0.474489796,16,21472,348,5,0.293103448,0.085,32,1069,2
3197,4361,0,0.271428571,0.1,0.057142857,0.014285714,0.502805562,0.0,0,0.117808219,0,0.282848225,0.022058824,23,3697,70,2,0.428571429,0.076923077,99,4097,1
3198,3635,5,0.44516129,0.141935484,0.012903226,0.0,0.546201232,0.0,0,0.019441069,0,0.178002568,0.106666667,67,723,155,2,0.348387097,0.047058824,42,487,1
3199,5700,2,0.404958678,0.132231405,0.05785124,0.049586777,0.495289367,0.0,0,0.078740157,0,0.246378072,0.163636364,30,2315,121,5,0.049586777,0.047619048,33,1486,1
3200,1523,0,0.384892086,0.064748201,0.032374101,0.010791367,0.49568434,0.0,0,0.023566379,0,0.186346352,0.221967963,12,11213,278,5,0.248201439,0.069212411,50,2433,1
3201,8898,6,0.594736842,0.1,0.031578947,0.021052632,0.460085837,0.0,0,0.055214724,0,0.275964346,0.045167118,19,5823,190,4,0.015789474,0.060377358,53,5825,0
3202,20,3,0.777950311,0.49689441,0.184782609,0.062111801,0.604651163,0.0,0,0.027531957,0,0.206310473,0.43373494,78,2116,644,10,0.127329193,0.019417476,76,516,1
3203,8907,1,0.31092437,0.193277311,0.042016807,0.016806723,0.479560708,0.0,0,0.051835853,0,0.318333234,0.075320513,16,4397,119,5,0.050420168,0.074135091,35,3278,1
3204,1904,10,0.24,0.146666667,0.106666667,0.062222222,0.576407507,0.0,0,0.02739726,0,0.187968667,0.776315789,26,2859,225,6,0.408888889,0.082758621,34,746,1
3205,5327,4,0.622641509,0.509433962,0.452830189,0.41509434,0.450549451,0.0,0,0.088566828,0,0.237451944,0.026923077,15,4427,53,3,0.037735849,0.077669903,71,3094,1
3206,2434,5,0.309278351,0.144329897,0.103092784,0.06185567,0.316085489,0.0,0,0.072192513,0,0.254384474,0.167857143,16,6171,194,6,0.195876289,0.06122449,70,1778,1
3207,2951,0,0.08411215,0.037383178,0.0,0.0,0.404966954,0.0,0,0.053763441,0,0.234785594,0.034602076,8,5070,107,3,0.0,0.096774194,92,4993,1
3208,7933,1,0.708045977,0.268965517,0.07816092,0.055172414,0.455362319,0.0,0,0.044609665,0,0.196491578,0.122073579,34,8675,435,10,0.287356322,0.074503311,100,3450,0
3209,7779,5,0.700934579,0.411214953,0.271028037,0.140186916,0.367910667,0.0,0,0.038062284,0,0.280222905,0.006872852,22,5365,107,8,0.046728972,0.072425829,46,6806,1
3210,5255,0,0.787234043,0.361702128,0.085106383,0.021276596,0.45279008,0.0,0,0.034482759,0,0.244624588,0.022665458,6,7918,47,4,0.0,0.097328244,22,5644,1
3211,5519,0,0.797945205,0.47260274,0.133561644,0.017123288,0.768939394,0.0,0,0.022749753,0,0.200223601,0.540540541,84,780,292,5,0.010273973,0.078125,117,264,1
3212,335,2,0.506493506,0.246753247,0.0,0.0,1.020408163,0.0,0,0.059674503,0,0.215927169,4.066666667,61,775,154,3,0.551948052,0.25,66,98,1
3213,6310,0,0.369047619,0.261904762,0.107142857,0.035714286,0.465811966,-1.0,0,0.029268293,0,0.257993279,0.065433855,13,4571,84,0,0.75,0.061583578,85,3741,1
3214,7885,1,0.612068966,0.387931034,0.275862069,0.215517241,0.432135729,0.0,0,0.019522777,0,0.241015567,0.032323232,19,5177,116,4,0.215517241,0.069989396,70,6008,1
3215,9752,5,0.12244898,0.010204082,0.0,0.0,0.507009346,0.0,0,0.066536204,0,0.197145448,0.557142857,17,2161,98,7,0.285714286,0.010638298,165,428,1
3216,8261,1,0.221311475,0.106557377,0.071038251,0.054644809,0.313609467,0.0,0,0.036791007,0,0.255879633,0.490153173,13,24479,366,9,0.150273224,0.111587983,154,2873,0
3217,3669,1,0.563909774,0.255639098,0.037593985,0.015037594,0.475292004,0.001727116,0,0.090909091,0,0.291839841,0.025906736,24,4538,133,0,0.067669173,0.095744681,36,3339,1
3218,1343,0,0.821138211,0.317073171,0.12195122,0.024390244,21.0,-1.0,0,0.044705882,0,0.272274867,-1.0,25,3884,123,13,0.008130081,0.142857143,1,1,1
3219,95,1,0.488188976,0.157480315,0.062992126,0.023622047,0.660465116,0.028571429,0,0.123839009,0,0.217381512,0.514285714,50,1058,127,7,0.039370079,0.015384615,125,215,1
3220,4598,0,0.791666667,0.316666667,0.116666667,0.016666667,21.0,-1.0,0,0.046004843,0,0.266322275,-1.0,26,3144,120,9,0.008333333,0.181818182,1,1,1
3221,9532,8,0.784768212,0.407284768,0.298013245,0.298013245,0.560636183,0.0,0,0.01320132,0,0.149941577,0.222222222,12,15470,302,6,0.347682119,0.078431373,30,503,1
3222,7615,0,0.61928934,0.401015228,0.147208122,0.106598985,0.425543628,0.0,0,0.043879908,0,0.195809413,0.107462687,18,5824,197,8,0.263959391,0.09672619,84,3633,1
3223,1674,3,0.605263158,0.256578947,0.078947368,0.019736842,0.441242591,0.0,0,0.023909986,0,0.251618501,0.019607843,32,3971,152,4,0.111842105,0.057937428,92,4893,1
3224,4568,0,0.268292683,0.0,0.0,0.0,0.685997171,0.0,0,0.061111111,0,0.295119495,0.068627451,50,252,41,1,0.0,0.048076923,43,707,2
3225,968,2,0.73964497,0.49112426,0.029585799,0.0,0.523099851,0.009803922,0,0.037383178,0,0.187185723,0.558823529,56,1132,169,6,0.035502959,0.044247788,34,671,1
3226,7556,0,0.74522293,0.140127389,0.050955414,0.0,0.44488189,0.0,0,0.040421793,0,0.173792557,0.09798995,33,2250,157,1,0.210191083,0.116710875,17,2286,1
3227,5478,1,0.461538462,0.179487179,0.128205128,0.08974359,0.423063683,0.0,0,0.051282051,0,0.270714002,0.021113244,11,5208,78,3,0.08974359,0.070408163,62,5810,0
3228,519,2,0.780487805,0.307317073,0.024390244,0.019512195,0.498102467,0.0,0,0.041726619,0,0.246134216,0.069620253,46,1820,205,18,0.097560976,0.098314607,151,2108,1
3229,10171,2,0.099056604,0.014150943,0.0,0.0,0.451656222,0.0,0,0.06372549,0,0.23357782,0.151515152,13,4981,212,9,0.273584906,0.138817481,29,2234,1
3230,4104,3,0.411924119,0.178861789,0.048780488,0.016260163,1.213114754,0.0,0,0.02774427,0,0.188361138,9.1,35,4533,369,9,0.479674797,0.076923077,120,61,1
3231,2596,4,0.290697674,0.151162791,0.0,0.0,0.478431373,0.0,0,0.02283105,0,0.157405633,0.062222222,58,484,86,0,0.744186047,0.062801932,42,1530,0
3232,7757,1,0.5,0.342105263,0.263157895,0.184210526,0.513137558,0.0,0,0.029810298,0,0.255361142,0.116207951,10,4834,38,3,0.236842105,0.058282209,47,1941,0
3233,6969,1,0.422535211,0.166197183,0.036619718,0.008450704,1.387755102,0.0,0,0.028967254,0,0.190598182,9.444444444,37,3916,355,6,0.470422535,0.125,102,49,1
3234,2492,3,0.325842697,0.033707865,0.0,0.0,0.839416058,0.0,0,0.025974026,0,0.176523487,1.9,47,520,89,3,0.0,0.074074074,33,137,1
3235,5138,0,0.858323495,0.551357733,0.34120425,0.21133412,21.0,-1.0,0,0.007178107,0,0.169544388,-1.0,74,5308,847,1,0.0094451,0.5,1,1,1
3236,4342,4,0.706293706,0.272727273,0.104895105,0.013986014,0.442519685,0.0,0,0.034722222,0,0.177281551,0.021212121,4,35586,143,6,0.062937063,0.164345404,167,1905,1
3237,5796,1,0.429775281,0.179775281,0.04494382,0.008426966,0.746835443,0.0,0,0.029746835,0,0.190767185,2.128205128,38,3869,356,6,0.483146067,0.112903226,111,237,1
3238,2169,6,0.315789474,0.105263158,0.052631579,0.0,0.389781549,0.0,0,0.006809848,0,0.110879096,0.067193676,4,6070,38,4,0.0,0.01443299,45,5539,1
3239,57,0,0.506666667,0.288888889,0.124444444,0.066666667,21.0,-1.0,0,0.040217391,0,0.20741842,-1.0,42,3753,225,3,0.035555556,0.0,1,1,1
3240,5374,11,0.269230769,0.0,0.0,0.0,21.0,-1.0,0,0.161764706,0,0.234973404,-1.0,71,144,26,3,0.0,0.1,24,1,1
3241,3389,1,0.599099099,0.396396396,0.306306306,0.274774775,0.425103399,0.0,0,0.034666667,0,0.260115264,0.021611002,16,12734,222,7,0.166666667,0.07568113,128,5560,1
3242,8506,0,0.793103448,0.655172414,0.448275862,0.034482759,0.425587467,0.0,0,0.032786885,0,0.292538825,0.039215686,75,112,29,5,0.103448276,0.083333333,20,766,1
3243,4169,3,0.288372093,0.102325581,0.055813953,0.009302326,0.424691358,0.008130081,0,0.026679842,0,0.261113354,0.126829268,15,8445,215,5,0.097674419,0.058064516,48,3636,1
3244,907,2,0.427184466,0.126213592,0.038834951,0.009708738,0.472295515,0.0,0,0.018467221,0,0.25181563,0.046568627,3,20581,103,4,0.165048544,0.085858586,38,2274,1
3245,128,5,0.423664122,0.13740458,0.118320611,0.114503817,0.431515318,0.0,0,0.014631685,0,0.15485513,0.132539683,18,11179,262,11,0.148854962,0.103084416,83,7279,2
3246,10005,0,0.684210526,0.473684211,0.315789474,0.263157895,0.404740741,0.0,0,0.174311927,0,0.260064558,0.008012821,22,2663,38,5,0.052631579,0.109120521,67,3375,0
3247,7527,2,0.423611111,0.145833333,0.0625,0.055555556,0.512858193,0.0,0,0.081911263,0,0.208575569,0.035856574,35,1648,144,15,0.291666667,0.074204947,245,1361,1
3248,3997,1,0.0,0.0,0.0,0.0,1.064102564,0.0,0,0.163265306,0,0.365792411,0.5,52,43,16,3,0.0625,0.023809524,94,78,0
3249,2747,1,0.285714286,0.238095238,0.095238095,0.047619048,0.484819277,0.0,0,0.025906736,0,0.383387825,0.005563282,7,3130,21,1,0.095238095,0.080779944,57,4150,1
3250,4284,3,0.778125,0.278125,0.246875,0.246875,0.523287671,0.0,0,0.009988249,0,0.205263993,0.229426434,12,12738,320,5,0.55,0.101298701,42,2185,1
3251,5684,8,0.620853081,0.336492891,0.127962085,0.023696682,0.427997321,0.009756098,0,0.05950096,0,0.259727739,0.032195122,33,5962,211,4,0.402843602,0.075638507,95,5972,1
3252,7884,4,0.277777778,0.0,0.0,0.0,0.854304636,0.0,0,0.1625,0,0.240315838,0.074074074,56,111,18,3,0.055555556,0.117647059,25,151,0
3253,1060,0,0.466666667,0.283333333,0.166666667,0.133333333,0.490546218,0.006711409,0,0.057692308,0,0.271113939,0.020134228,53,952,60,7,0.1,0.03030303,153,952,1
3254,2466,0,0.685714286,0.257142857,0.128571429,0.092857143,0.471067645,0.0,0,0.074898785,0,0.256354637,0.042833608,31,3347,140,4,0.05,0.093904448,65,3681,2
3255,2264,2,0.814569536,0.350993377,0.105960265,0.039735099,0.588235294,0.0,0,0.026315789,0,0.225213764,0.109589041,33,2423,151,2,0.218543046,0.072727273,206,867,1
3256,3332,4,0.292134831,0.06741573,0.016853933,0.005617978,0.445591471,0.0,0,0.039529915,0,0.209454515,0.060156931,11,8026,178,9,0.084269663,0.089253188,54,5906,1
3257,4222,6,0.666666667,0.185682327,0.067114094,0.033557047,0.465587045,0.007407407,0,0.030004688,0,0.172036528,0.637037037,27,12130,447,4,0.255033557,0.122699387,177,741,2
3258,3246,0,0.574545455,0.123636364,0.02,0.001818182,21.0,-1.0,0,0.035137702,0,0.190452452,-1.0,53,3897,550,3,0.009090909,0.2,1,1,1
3259,1134,3,0.264150943,0.0,0.0,0.0,0.55399568,0.0,0,0.044736842,0,0.276996719,0.136094675,8,2422,53,3,0.132075472,0.064705882,19,926,1
3260,1010,3,0.406779661,0.050847458,0.0,0.0,0.475855131,0.0,0,0.082397004,1,0.299413604,0.018181818,22,1590,59,8,0.237288136,0.052941176,53,992,0
3261,1492,4,0.509259259,0.148148148,0.046296296,0.009259259,0.414403575,0.0,0,0.027613412,0,0.262873474,0.033976125,16,4802,108,4,0.055555556,0.141253508,61,5818,1
3262,5500,6,0.462585034,0.333333333,0.197278912,0.170068027,0.441402498,0.0,0,0.042253521,0,0.245539296,0.175487465,28,4851,147,5,0.034013605,0.068571429,36,2082,1
3263,8879,2,0.37,0.17,0.13,0.1,0.497783152,0.0,0,0.046153846,0,0.244664091,0.08908686,20,3560,100,3,0.17,0.089449541,34,2481,1
3264,8434,1,0.489795918,0.142857143,0.071428571,0.030612245,0.446550937,0.001216545,0,0.046535677,0,0.198436363,0.082725061,12,10938,196,2,0.158163265,0.066157761,29,4377,1
3265,10140,7,0.634615385,0.256410256,0.153846154,0.108974359,0.497401633,0.008163265,0,0.071895425,0,0.234844226,0.126530612,42,2411,156,12,0.224358974,0.107279693,59,1347,2
3266,302,0,0.728813559,0.694915254,0.593220339,0.491525424,0.449479081,0.0,0,0.013736264,0,0.297631719,0.012037037,14,4158,59,1,0.271186441,0.11223458,23,6047,1
3267,3492,0,0.493670886,0.101265823,0.025316456,0.025316456,0.435244519,0.0,0,0.104651163,0,0.268587775,0.009182736,15,5260,79,14,0.050632911,0.107276119,97,5930,2
3268,2939,0,0.326315789,0.063157895,0.0,0.0,0.569264069,0.0,0,0.077399381,0,0.204607134,0.096590909,35,866,95,3,0.021052632,0.119318182,57,924,0
3269,3338,0,0.5,0.25,0.125,0.125,21.0,-1.0,0,0.132743363,0,0.314510365,-1.0,65,92,16,4,0.0625,0.2,31,1,2
3270,10024,5,0.631578947,0.398496241,0.172932331,0.07518797,0.523062731,0.0,0,0.037688442,0,0.191544611,0.294117647,39,2302,133,8,0.270676692,0.217687075,39,1084,1
3271,2998,4,0.716216216,0.351351351,0.148648649,0.054054054,0.390172253,0.0,0,0.037914692,0,0.330106398,0.007506255,19,5416,74,11,0.148648649,0.051174497,76,7489,1
3272,793,0,0.412371134,0.144329897,0.041237113,0.0,0.431928012,0.0,0,0.020437956,0,0.258838571,0.035747883,7,7603,97,2,0.144329897,0.068114511,39,5997,1
3273,5333,0,0.164179104,0.0,0.0,0.0,0.81443299,0.033333333,0,0.026217228,0,0.178890846,4.1,13,2411,67,1,0.76119403,0.083333333,41,194,1
3274,9944,0,0.4296875,0.1640625,0.09375,0.0625,0.457793345,0.0,0,0.080145719,0,0.226423103,0.064338235,20,3576,128,6,0.1953125,0.066162571,42,2855,1
3275,4834,1,0.46969697,0.310606061,0.007575758,0.007575758,0.685358255,0.0,0,0.038461538,0,0.202634245,0.253968254,25,3290,132,3,0.128787879,0.116883117,77,321,2
3276,5755,3,0.463087248,0.201342282,0.10738255,0.020134228,0.502613891,0.0,0,0.064417178,0,0.187987637,0.168831169,32,3010,149,4,0.073825503,0.086206897,34,1339,1
3277,2669,1,0.0,0.0,0.0,0.0,1.833333333,0.0,0,0.12,0,0.388784408,1.0,15,88,8,1,0.25,0.058823529,44,24,1
3278,6026,0,0.314102564,0.134615385,0.057692308,0.025641026,0.380414313,0.0,0,0.114235501,0,0.252755674,0.377777778,55,1178,156,5,0.480769231,0.119170984,129,1062,1
3279,6619,8,0.745454545,0.472727273,0.145454545,0.072727273,0.4747557,0.0,0,0.051162791,0,0.228290158,0.032967033,49,767,55,3,0.036363636,0.058201058,47,1228,0
3280,9952,5,0.337662338,0.188311688,0.071428571,0.038961039,0.62745098,0.0,0,0.038674033,0,0.181635902,0.388888889,16,6695,154,4,0.0,0.161016949,65,608,0
3281,5829,0,0.727272727,0.295454545,0.090909091,0.028409091,0.438007277,0.0,0,0.051529791,0,0.228835639,0.029141104,31,3867,176,6,0.079545455,0.109399076,37,3571,1
3282,2914,1,0.337662338,0.048701299,0.022727273,0.012987013,0.366652212,0.0,0,0.019364833,0,0.168832643,0.128534704,11,10686,308,6,0.227272727,0.104,38,4612,1
3283,5951,0,0.692307692,0.307692308,0.182692308,0.125,0.539961014,0.0,0,0.061598952,0,0.248488575,0.045283019,63,2359,208,4,0.048076923,0.11827957,118,1538,0
3284,658,9,0.373737374,0.111111111,0.060606061,0.01010101,0.453173653,0.0,0,0.07860262,0,0.281192867,0.020581114,14,5311,99,3,0.01010101,0.106524634,27,4175,0
3285,7923,11,0.579572447,0.187648456,0.054631829,0.033254157,0.432215137,0.0,0,0.037126715,0,0.203869648,0.075085324,53,3828,421,14,0.076009501,0.093959732,96,3607,2
3286,5433,2,0.510067114,0.288590604,0.087248322,0.026845638,0.645522388,0.0,0,0.066765579,0,0.211467995,0.291139241,57,1315,149,6,0.100671141,0.105769231,126,534,1
3287,9965,4,0.656,0.496,0.2,0.04,0.417499631,0.0,0,0.02661597,0,0.262394493,0.001082837,11,18177,125,4,0.064,0.122460497,51,20309,0
3288,5009,5,0.451851852,0.207407407,0.125925926,0.066666667,0.43729097,0.0,0,0.017391304,0,0.212045004,0.731578947,6,21430,135,6,0.096296296,0.077294686,65,1196,2
3289,3467,0,0.504761905,0.314285714,0.028571429,0.0,0.609951846,0.0,0,0.018716578,0,0.184456322,0.204081633,25,2830,105,1,0.0,0.087378641,42,623,1
3290,5372,0,0.419354839,0.290322581,0.080645161,0.016129032,0.47295423,0.0,0,0.041322314,0,0.295997648,0.004189944,14,3646,62,6,0.048387097,0.083333333,42,4326,1
3291,8474,2,0.464,0.156,0.068,0.04,0.485927152,0.0,0,0.033085194,0,0.19411752,0.131403118,25,4101,250,3,0.2,0.099526066,37,2416,0
3292,9372,6,0.769230769,0.564102564,0.26007326,0.113553114,0.470986679,0.0,0,0.021645022,0,0.226902006,0.033557047,16,14925,273,7,0.142857143,0.10326087,49,4423,1
3293,1092,0,0.494565217,0.217391304,0.201086957,0.010869565,0.473269789,0.0,0,0.053587648,0,0.188595883,0.173170732,11,7220,184,4,0.505434783,0.104738155,33,2413,1
3294,7300,0,0.158536585,0.0,0.0,0.0,0.774011299,0.035714286,0,0.016931217,0,0.171360615,4.75,11,3455,82,1,0.646341463,0.172413793,20,177,1
3295,3810,0,0.535353535,0.212121212,0.080808081,0.01010101,0.46244856,0.0,0,0.076794658,0,0.195337114,0.028248588,24,2365,99,7,0.646464646,0.071625344,131,1944,1
3296,5041,3,0.255813953,0.11627907,0.069767442,0.046511628,0.471182025,0.0,0,0.007326007,0,0.203247495,0.048951049,19,3253,129,1,0.085271318,0.117117117,41,3070,1
3297,4180,3,0.183333333,0.075,0.066666667,0.05,0.491629236,0.0,0,0.05,0,0.184496944,0.180138568,9,2998,120,5,0.466666667,0.083333333,35,2446,1
3298,3036,5,0.230769231,0.0,0.0,0.0,0.983193277,0.066666667,0,0.075342466,0,0.243123882,0.2,10,601,13,7,0.076923077,0.162790698,185,119,1
3299,7153,1,0.727564103,0.240384615,0.169871795,0.144230769,0.449216365,0.0,0,0.025043178,0,0.195975531,0.071428571,20,10321,312,6,0.163461538,0.104910714,38,4891,1
3300,7922,0,0.604316547,0.251798561,0.18705036,0.122302158,0.549461312,0.0,0,0.046548957,0,0.222993796,0.243654822,23,3769,139,3,0.115107914,0.099502488,95,1021,1
3301,5992,0,0.661538462,0.173076923,0.073076923,0.038461538,21.0,-1.0,0,0.039377289,0,0.203990388,-1.0,31,5110,260,3,0.073076923,0.2,1,1,1
3302,613,8,0.251968504,0.023622047,0.007874016,0.0,0.412299239,0.0,0,0.100182149,0,0.20898326,0.067520373,12,6004,127,7,0.094488189,0.074879227,58,4732,0
3303,4815,2,0.652173913,0.429347826,0.244565217,0.173913043,0.477982386,0.0,0,0.058207218,0,0.272734582,0.033018868,57,3475,184,4,0.163043478,0.086363636,181,2498,2
3304,1036,0,0.726872247,0.563876652,0.334801762,0.162995595,0.540897098,0.0,0,0.035369775,0,0.107297902,0.692307692,75,1073,227,3,0.070484581,0.046153846,61,379,1
3305,5852,2,0.516556291,0.271523179,0.17218543,0.099337748,0.408004779,0.0,0,0.022179975,0,0.224521259,0.025252525,8,19554,151,8,0.026490066,0.088907239,95,21762,0
3306,6442,7,0.488888889,0.272222222,0.222222222,0.138888889,0.558564658,0.0,0,0.082089552,0,0.198393703,0.187250996,48,3110,180,9,0.188888889,0.117424242,136,1477,1
3307,7096,8,0.541284404,0.311926606,0.146788991,0.091743119,0.438704497,0.003169572,0,0.03930131,0,0.293529615,0.042789223,21,5250,109,2,0.110091743,0.098522167,30,3736,1
3308,3006,3,0.544041451,0.222797927,0.088082902,0.015544041,0.462050599,0.0,0,0.033635188,0,0.222299395,0.035294118,29,3676,193,3,0.098445596,0.08953168,44,4506,1
3309,10031,1,0.435897436,0.179487179,0.0,0.0,0.596125186,0.0,0,0.102150538,0,0.25467171,0.081081081,34,592,39,5,0.0,0.077586207,38,671,1
3310,5975,8,0.492063492,0.301587302,0.005291005,0.0,0.488178488,0.0,0,0.042431193,0,0.225854001,0.101532567,26,3800,189,6,0.137566138,0.089463221,73,3003,1
3311,6455,6,0.684647303,0.477178423,0.186721992,0.087136929,0.498799314,0.0,0,0.041312272,0,0.247025111,0.043933054,71,1289,241,2,0.045643154,0.043103448,57,2915,1
3312,6610,0,0.341107872,0.186588921,0.139941691,0.090379009,0.498075072,0.0,0,0.036686391,0,0.172712472,0.35483871,31,4571,343,3,0.317784257,0.107142857,46,2077,1
3313,3101,2,0.423580786,0.19650655,0.056768559,0.017467249,0.493223335,0.0,0,0.016260163,0,0.171378205,0.132492114,14,12295,229,5,0.15720524,0.126229508,84,3394,1
3314,1160,0,0.297297297,0.081081081,0.027027027,0.0,0.604395604,0.0,0,0.060897436,0,0.257841938,0.724137931,17,957,37,7,0.108108108,0.043478261,59,182,1
3315,2694,0,0.25136612,0.196721311,0.0,0.0,0.622754491,0.0,0,0.027914614,0,0.16155856,0.479452055,20,2897,183,3,0.18579235,0.131578947,27,501,1
3316,7161,1,0.610062893,0.421383648,0.182389937,0.081761006,0.474931986,0.0,0,0.053497942,0,0.27704665,0.073068894,35,3353,159,6,0.194968553,0.152219873,33,2573,1
3317,10201,5,0.222222222,0.0,0.0,0.0,0.408974578,0.0,0,0.041441441,0,0.235819424,0.008653846,3,11323,36,11,0.0,0.062256809,133,5861,1
3318,3637,4,0.770149254,0.474626866,0.155223881,0.06119403,0.576070901,0.0,0,0.026362039,0,0.200841038,0.363636364,69,3215,670,7,0.153731343,0.048780488,46,677,1
3319,6105,1,0.85745614,0.203947368,0.039473684,0.00877193,0.365280289,0.0,0,0.022435897,0,0.170796804,0.8875,80,854,456,1,0.0,0.021505376,42,553,1
3320,5355,3,0.709962169,0.383354351,0.233291299,0.117276166,0.48502994,0.0,0,0.018853405,0,0.143819428,2.043478261,66,5842,793,0,0.050441362,0.012048193,76,501,1
3321,8182,5,0.46728972,0.196261682,0.065420561,0.009345794,0.433132898,0.00018,0,0.01827957,0,0.252590856,0.024491266,3,43213,107,6,0.046728972,0.077356365,83,31099,2
3322,5882,5,0.4609375,0.1640625,0.03125,0.0,0.652985075,0.0,0,0.035416667,0,0.210049744,1.142857143,54,742,128,3,0.03125,0.128205128,109,268,1
